id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,availability_365
22175178,La Casita De La Playa - just steps to beach!,10705891,"Drew, Neal, And Aimee",Mission Bay,32.78620267,-117.2375859,Entire home/apt,75,1,40,325
22191735,ENJOY the of San DIEGO,162146601,Mia,East Village,32.71442795,-117.1548614,Private room,70,1,65,65
22194048,"Ocean Views, 3 Blocks to the Beach,Newly Remodeled",9139842,Erin,Ocean Beach,32.74086956,-117.2489,Entire home/apt,385,2,15,227
22195852,San Diego Surf Lodge #2 -1/2 Block to the Pacific!,47928015,Doug,Ocean Beach,32.74480656,-117.2540559,Entire home/apt,199,3,42,14
22196189,San Diego Surf Camp #1 - 1/2 Block to the Pacific!,47928015,Doug,Ocean Beach,32.745642,-117.2542554,Entire home/apt,94,3,33,5
22196570,San Diego Surf Camp #6 - 1/2 block to the Pacific!,47928015,Doug,Ocean Beach,32.74637903,-117.2530115,Entire home/apt,94,3,42,15
22205526,Fashion Valley Getaway #2 - King Bed,141915307,Ivan,Linda Vista,32.76952531,-117.1727594,Entire home/apt,169,1,73,207
22206648,"New, Beautiful, & Spacious San Diego Home",66664692,Giselle,Moreno Mission,32.76755553,-117.1878736,Entire home/apt,400,2,23,85
22215330,Private Studio - Close to All!,153049188,Rosa,Northwest,32.64387154,-117.0902023,Entire home/apt,79,2,30,131
22225064,Coastal Ocean Beach 2 bedroom cottage,62971427,Rhonda,Loma Portal,32.74700735,-117.2403515,Entire home/apt,120,3,46,163
22225587,"Sea Glass - 3 Bed, 2 Bath Ocean View Vacation Home",162283241,Kim,Del Mar Heights,32.93285816,-117.2470488,Entire home/apt,625,1,22,320
22227415,"Ocean Beach Quiet Condo Steps to Pier, Sand & Surf",144311562,Jen,Ocean Beach,32.7469693,-117.2536836,Entire home/apt,149,2,23,113
22230650,Designer Little Italy Loft: Privé Rooftop/Parking,11526857,Carlos,Little Italy,32.72443066,-117.1662777,Entire home/apt,139,1,50,47
22243995,Charming Bungalow in the Heart of Everything,4525010,Kelly,Normal Heights,32.75869219,-117.1144003,Entire home/apt,114,3,27,66
22244400,Mission Hills/Hillcrest private studio,5140695,Carolina,Old Town,32.75164719,-117.168923,Entire home/apt,87,3,28,60
22244547,New PB Bungalow 1/1 Full Kitchen Steps 2 Sand,14952048,Joseph,Pacific Beach,32.80252115,-117.2555753,Entire home/apt,99,2,42,233
22245168,Pacific Beach Getaway II!,54504730,Adam,Pacific Beach,32.80287848,-117.2141427,Entire home/apt,125,2,78,173
22250740,OB LOVE NEST with spectacular OCEAN VIEWS,52941033,Simon & Lauren,Loma Portal,32.74342631,-117.2445733,Entire home/apt,144,2,33,164
22258197,Serene room @ downtown San Diego,162649909,Bill,Core,32.71839348,-117.1578501,Private room,51,1,53,60
22266224,Cabin Style Home in Chula Vista,45492692,Socal,Southwest,32.62608294,-117.0513013,Entire home/apt,215,1,67,327
22277646,The mission village,111873164,Sam,Mission Valley,32.77328859,-117.1492171,Entire home/apt,175,1,35,302
22278180,Linda Vista Home,13061708,Lael,Linda Vista,32.78237857,-117.1652978,Entire home/apt,250,2,22,348
22279420,"Liberty Station Luxury Home w/ Spa, Close to All",162816145,Christopher,Roseville,32.73746435,-117.2194874,Entire home/apt,390,2,27,73
22280907,Pacific Beach condo 1.5 mi to beach,24843232,Aviad,Pacific Beach,32.80332814,-117.22986,Entire home/apt,121,1,37,117
22281488,San Diego Yacht Stay. So Relaxing,38586586,James,Midtown District,32.72560237,-117.2002946,Entire home/apt,150,2,29,13
22291940,GORGEOUS Craftsman Home in University Heights!,47137660,Raquel,West University Heights,32.75959665,-117.1517039,Entire home/apt,159,3,30,321
22293918,Cozy OB Beach Bungalow with Sunset Views,111462284,Cory,Ocean Beach,32.75360031,-117.2453643,Entire home/apt,125,1,16,0
22294806,San Diego DownTown,162146601,Mia,Marina,32.7153567,-117.1668041,Private room,40,1,55,52
22305991,Quite place by the golf course and fast WIFI.,2887508,Majid,Carmel Mountain,32.97107654,-117.0828493,Private room,39,1,27,354
22310102,Queen Bed in a Warm Home CENTRAL to Popular Sites!,62598975,Becky,Bay Park,32.78139946,-117.1888243,Private room,39,2,17,132
22316012,Studio in Canyon Triplex,31817984,Dan,City Heights West,32.74772102,-117.108745,Entire home/apt,55,2,33,54
22323918,Master Bedroom!  Walk to Ocean.  Private Rooftop,16686184,Mike,Mission Bay,32.79056727,-117.2428186,Private room,85,1,41,353
22324454,"Private,Clean &Comfortable Room1 in Mira mesa",163196474,Shu,Mira Mesa,32.91661938,-117.1479906,Private room,22,1,44,47
22326624,Private Room for 2 in the Heart of North Park,66828381,Jax,North Hills,32.75257845,-117.1405978,Private room,50,2,28,11
22338692,"King size pillow top mattress, with smart TV.",117994739,Rex And,Rolando,32.75580376,-117.0568191,Private room,50,3,18,170
22340174,"Studio #4, private entrance/kitchen/bathroom",34959478,Cathy,Mira Mesa,32.90207738,-117.1554477,Entire home/apt,65,1,58,339
22347598,Walk to Ocean!  Private Bathroom. Rooftop patio,16686184,Mike,Mission Bay,32.79206333,-117.2425335,Private room,75,1,37,351
22355122,Second Room Close to the Beach and Naval Bases,16598364,Myrna,Nestor,32.56217567,-117.0819331,Private room,40,1,16,168
22358811,Beach Getaway! Ocean Views!,125742292,Fausto,Mission Bay,32.76218876,-117.2528401,Entire home/apt,450,3,18,84
22360856,Large Private Bedroom/bath close to the beach,110555724,Nelly,Pacific Beach,32.80393309,-117.2398273,Private room,105,1,33,17
22361134,Awesome Private Bdrm w/ attached private bath/pati,110555724,Nelly,Pacific Beach,32.80195224,-117.2395259,Private room,125,1,33,15
22363370,Cosy 2BR apt in Historic home 2blks toConvention,59288163,Crystal,Marina,32.7103769,-117.1622852,Entire home/apt,131,2,15,79
22371737,"Studio #1, private entrance/kitchen/bathroom",34959478,Cathy,Mira Mesa,32.9035934,-117.1558491,Entire home/apt,65,1,57,311
22373008,Family Fun Beach house 3 homes from the Beach!,125742292,Fausto,Mission Bay,32.76307951,-117.2520564,Entire home/apt,400,3,25,143
22374437,Incredible 1BR in North Park by Sonder,12243051,Sonder,North Hills,32.74882448,-117.1405398,Entire home/apt,147,2,22,116
22378627,"Studio #3, private entrance/kitchen/bathroom",34959478,Cathy,Mira Mesa,32.90355795,-117.1571588,Entire home/apt,65,1,44,337
22379526,Comfy Master Room,19652072,Yune,Bay Ho,32.83447179,-117.2208953,Private room,55,2,23,278
22388044,Loft-Style 1BR in North Park by Sonder,12243051,Sonder,North Hills,32.74894039,-117.1404193,Entire home/apt,147,2,21,168
22389126,Lovely Private 1 Bed/1 Bath Home in PB,17196693,Patty,Pacific Beach,32.79659323,-117.2323105,Entire home/apt,105,1,40,67
22389568,Grand 1BR in North Park by Sonder,12243051,Sonder,North Hills,32.74895742,-117.1404033,Entire home/apt,147,2,16,179
22389652,Travelers Retreat in Heart of Historic Hillcrest,61314725,Beth,Midtown,32.74672011,-117.1551478,Entire home/apt,129,2,30,338
22391592,Cozy room located close to everything,82717642,Nikki,East Village,32.71381408,-117.1549411,Private room,50,1,18,12
22392657,Hillcrest Hideaway,139505510,Charles,Midtown,32.74672202,-117.1531573,Entire home/apt,100,2,26,0
22398489,Charming  3BR! 5Min Walk to Balboa! Zoo! Sleeps 8!,22189679,Paul,Balboa Park,32.72265254,-117.130592,Entire home/apt,99,1,19,139
22398983,Private Suite in Ocean Beach,163831528,Roxanne,Ocean Beach,32.74800113,-117.245763,Private room,98,1,58,300
22401418,"Spacious Private Executive Studio - UCSD, UTC, 805",163851428,Tricia,Clairemont Mesa,32.80860427,-117.1746919,Entire home/apt,66,3,26,148
22403446,"Studio #2, private entrance/kitchen/bathroom",34959478,Cathy,Mira Mesa,32.9035875,-117.155316,Entire home/apt,65,1,51,306
22410552,New Contemporary Luxury Guesthouse,164057392,Nancy,North Hills,32.74132742,-117.1374447,Entire home/apt,99,2,36,155
22419118,2br/1ba private suite near SDSU in San Diego,124158599,Hennie & Larry,College Area,32.76143397,-117.0764855,Entire home/apt,175,1,30,146
22420901,Private Bedroom in 6 Bedroom House,164171482,Nanshi,Mira Mesa,32.92980341,-117.1454811,Private room,41,3,21,112
22421133,Modern home in historic building heart of Gaslamp.,164174165,Beanie,Gaslamp Quarter,32.71388038,-117.1604131,Entire home/apt,131,2,28,152
22421782,San Diego’s Best,120108001,Kush,East Village,32.70958944,-117.1514166,Entire home/apt,349,2,41,142
22431656,Private Room in a Luxury Fancy Townhome,72426911,Abdulrahman,Oak Park,32.74074321,-117.0584892,Private room,49,1,28,179
22435162,Modern Loft in Gaslamp,89647336,Johnnie,Gaslamp Quarter,32.7135814,-117.1596883,Entire home/apt,129,1,36,49
22436409,Sunny in sorrento valley townhome,164347008,Denise,Sorrento Valley,32.89999866,-117.2086073,Private room,80,1,26,222
22441764,7 Ppl * Full of Sunlight +Vacation Resort-Style !!,115218441,Sd,University City,32.86997175,-117.2012964,Entire home/apt,185,1,35,166
22448010,Intimate 1BR in North Park by Sonder,12243051,Sonder,North Hills,32.74749789,-117.1396542,Entire home/apt,149,2,19,193
22448508,Architectural 2BR in North Park by Sonder,12243051,Sonder,North Hills,32.74919229,-117.1394981,Entire home/apt,220,2,22,195
22448928,BRAND NEW - Just remodeled in central Hillcrest,5002314,Jeff,Old Town,32.75257602,-117.1609309,Entire home/apt,139,1,49,156
22453561,Heart of SD,157069419,Babs,Southcrest,32.69611508,-117.1030579,Private room,65,1,43,154
22456503,Amazing Open Air Studio in Hillcrest,75113017,Tracy,Midtown,32.75326935,-117.1467608,Entire home/apt,101,2,17,88
22463557,Perfect Beach Getaway Steps to the Sand!,164507777,Kristen,Mission Bay,32.77565436,-117.252737,Entire home/apt,325,3,16,88
22468262,Large Studio!! Walk to Balboa+Zoo! Wifi! Sleeps 4!,22189679,Paul,Balboa Park,32.7225041,-117.129607,Entire home/apt,49,1,23,112
22484648,"La Jolla Ocean Breeze Suite
Private room & bath",157183136,Mary,La Jolla,32.82452492,-117.2678114,Private room,85,1,28,220
22484784,"La Jolla Private suite
Private room & bathroom",157183136,Mary,La Jolla,32.82539648,-117.2699728,Private room,110,1,20,108
22505980,Private Room,96042179,Omar,Gateway,32.72077673,-117.1154036,Private room,50,2,35,54
22514311,"Quiet, Clean Linda Vista Rm W/ Young Professionals",20693404,Christoper,Linda Vista,32.78146994,-117.1641358,Private room,40,2,105,6
22518560,<> Beach | Bay | Easy Living,29683876,Elizabeth,Pacific Beach,32.80419478,-117.2310301,Private room,50,2,36,27
22529960,"Beautiful 2 bedroom, 2 bath, with a Jacuzzi!",165438919,Heather,Northwest,32.62908025,-117.0854806,Entire home/apt,163,2,20,88
22530218,America's Finest Cottage,153457266,Martha,Memorial,32.69627038,-117.1301498,Entire home/apt,159,3,26,157
22530341,WALK TO BALBOA PARK-SAN DIEGO ZOO-HILLCREST B,122387460,Bobby,Park West,32.72879227,-117.1631332,Entire home/apt,159,2,32,236
22532107,"Close Cowles Mountain, SDSU 10 Miles from beach",110054180,Annie,Lake Murray,32.79238537,-117.032344,Private room,45,1,17,178
22533938,Beautiful 2bed/2bath  in San Diego's North Park,11505825,Reema,North Hills,32.74828588,-117.1235429,Entire home/apt,175,1,73,41
22535027,Studio Cottage - Cute + Walkable,11505825,Reema,North Hills,32.7471422,-117.1244952,Entire home/apt,65,1,89,49
22536414,Relaxed Coastal Comfort + Parking,165524382,Wayne,Mission Bay,32.78800925,-117.2369998,Entire home/apt,185,1,40,10
22545560,Welcome to Casa Blanca! New 3 Bd. House c/Firepit,165626659,Christy,La Jolla,32.81455597,-117.2651459,Entire home/apt,389,1,52,223
22549998,Style and Views near Balboa Park/Downtown/Beaches,796593,D,North Hills,32.74843033,-117.1437326,Entire home/apt,144,2,18,235
22565947,Modern and spacious room in newly renovated home,53948290,Yutaka,West University Heights,32.7596513,-117.1556026,Private room,75,2,39,64
22567514,North Park Gem - 2bed/1 bath,11505825,Reema,North Hills,32.74827021,-117.1223581,Entire home/apt,80,1,70,23
22571853,"Relax on a Sun Lounger at a Sunny, City Hideaway",1315739,Plemmie,South Park,32.72856116,-117.1270213,Entire home/apt,85,3,39,102
22573011,Best Location In Pacific Beach + Parking,165524382,Wayne,Mission Bay,32.78965514,-117.2362183,Entire home/apt,144,1,33,87
22574565,Spacious2 bedroom home in middle of Gaslamp,109790416,Miki&Mayra,Marina,32.7113972,-117.1614011,Entire home/apt,209,2,35,94
22580730,3 Bed 3 Bath Pacific Beach/La Jolla Adj (6-8 ppl),27446287,Leili,Pacific Beach,32.80535769,-117.2427875,Entire home/apt,140,3,16,280
22583782,Spacious Airy and Bright Loft - San Diego Gaslamp,166034566,Gina,Marina,32.71088316,-117.1626606,Entire home/apt,180,1,42,233
22584741,472 Gaslamp/Downtown - 2 bedrooms - 2 baths,166034566,Gina,Marina,32.71129187,-117.1632436,Entire home/apt,249,1,61,133
22587365,"1 BR + House Access Next to Trolley, Small/Cozy",33832431,Aaron,Memorial,32.70412443,-117.1252642,Private room,38,2,46,20
22587429,Coolest Place in Pacific Beach! Best Cal King Bed!,11640406,Kevin,Mission Bay,32.79413859,-117.2375498,Entire home/apt,100,1,62,322
22587505,Del Mar Beach Condo,77951034,Gabriel,Del Mar Heights,32.94784528,-117.2465801,Entire home/apt,165,2,19,0
22597530,"Vacation Ready 2bd/1ba King bd, close to all.",22863240,Shelly,Loma Portal,32.75002768,-117.2345929,Entire home/apt,145,2,25,175
22601834,The Tin Lodge,166271840,Sarah,Serra Mesa,32.80027203,-117.1420334,Entire home/apt,99,1,58,123
22610842,Charming and cozy,166388930,Masuad,Lake Murray,32.8044191,-117.0156462,Entire home/apt,150,1,36,1
22610889,"Private guest suite in funky, Hollywood style home",5951826,Kyle,San Carlos,32.78896902,-117.0542694,Private room,100,2,37,351
22612176,North Park/Balboa Park Home - 2 King Beds,141915307,Ivan,North Hills,32.74431568,-117.1388696,Entire home/apt,199,1,49,188
22614233,Heart of Gaslamp/ Huge Downstairs Loft,166034566,Gina,Gaslamp Quarter,32.70965184,-117.161166,Entire home/apt,149,1,48,229
22617466,Love Shack,47211610,B.K.,Ocean Beach,32.74144401,-117.2471243,Entire home/apt,125,4,29,0
22619098,Immaculate Studio w/Parking in Heart of San Diego,64897148,Ashley,Gaslamp Quarter,32.7146762,-117.1597686,Entire home/apt,95,1,39,11
22619782,Chic Cottage  above  Downtown San Diego,18414216,Curiel Collection,Park West,32.7279785,-117.1641906,Entire home/apt,199,2,21,251
22634505,"The Curran Family's lush, social, urban, enclave!",5418898,Jeremy,Normal Heights,32.7569574,-117.1224831,Entire home/apt,89,2,25,76
22653927,Cozy apartment minutes away from the Gaslamp,31697786,Brandon,Grant Hill,32.71131979,-117.1413989,Entire home/apt,66,1,21,54
22654689,King Suite & Garden in Central San Diego Estate,166853365,Anh And Dave,Scripps Ranch,32.92367573,-117.0163822,Private room,75,1,37,363
22654701,Private Del Mar studio apartment.,13530039,Jim,Del Mar Heights,32.95370465,-117.2512409,Entire home/apt,78,3,17,20
22655070,"HILLCREST,SAN DIEGO ZOO-BALBOA PARK-LITTLE ITALY C",122387460,Bobby,Park West,32.72954169,-117.1634654,Entire home/apt,69,2,41,244
22669939,Cozy One Bedroom steps to sand,18260075,Lisa,Mission Bay,32.77240089,-117.2493953,Entire home/apt,130,3,28,254
22684146,Cozy Private Bedroom with Private Bath in PB!,79148347,Michelle,Pacific Beach,32.80465888,-117.2429624,Private room,45,1,26,138
22690484,El comet house,113111402,Roberto,City Heights West,32.73898282,-117.1069985,Entire home/apt,47,1,50,109
22693222,Elegant San Diego Studio,18414216,Curiel Collection,Park West,32.72766132,-117.1646546,Entire home/apt,119,1,30,247
22693340,DESIGNER CONDO,167309906,Alexander,East Village,32.71472531,-117.1580054,Entire home/apt,129,2,25,92
22693630,Peaceful stay + FREE 14 Days Gym Pass,21486214,Don,Mira Mesa,32.92521078,-117.1324669,Private room,38,2,15,15
22694259,Tranquil centrally located + FREE 14 Days Gym Pass,21486214,Don,Mira Mesa,32.92372661,-117.1329414,Private room,37,2,18,20
22694580,"Master Suite w/ Private Bath, TV + FREE Gym Pass",21486214,Don,Mira Mesa,32.92495053,-117.1328436,Private room,60,2,22,15
22706449,Modern Private Bdrm w/ attached Ba,110555724,Nelly,Pacific Beach,32.8003852,-117.2432633,Private room,65,1,25,22
22707568,Upscale Downtown Condo with ocean and city views!,160793356,Jason,East Village,32.71052108,-117.1497533,Entire home/apt,246,1,38,110
22712259,"North Park, San Diego",167533240,Reynaldo,North Hills,32.74118235,-117.1259788,Entire home/apt,89,2,28,10
22713102,Muirlands Manor ☀️ Ocean Views,9954475,Team Cali,La Jolla,32.83392005,-117.2632122,Entire home/apt,599,2,26,116
22714204,Private Suite w Private Entry in Coastal Estate #2,46637397,Ken,La Jolla,32.85139152,-117.2415492,Private room,99,1,79,30
22715550,Modern Comfy 2bedroom Loft in heart of Downtown SD,53658021,Chid,East Village,32.71263381,-117.1545322,Entire home/apt,199,2,17,0
22717773,Beautiful Sunny Room in a Canyon View Property.,6927334,Kate,North Clairemont,32.84380952,-117.195222,Private room,69,1,25,350
22718757,Sunny & Peaceful Retreat 2 Bedroom North Park,4185643,Veena,West University Heights,32.7614617,-117.1403485,Entire home/apt,100,2,31,39
22719889,Comfortable & convenient accommodation @ San Diego,167638585,Thelma,Bay Terrace,32.67486717,-117.0390321,Entire home/apt,100,1,28,122
22725419,Your colorful fiesta casita @ downtown,152271460,Ed,Core,32.71849464,-117.162309,Entire home/apt,89,1,62,153
22728720,"BEST 2Br on Mission Beach, PLEASE CHECK!",157541043,Oktay,Mission Bay,32.79051497,-117.2534812,Entire home/apt,229,1,32,111
22728992,Dream 2Br MB Cottage with Patio Steps to the Beach,157541043,Oktay,Mission Bay,32.78957086,-117.2547918,Entire home/apt,219,1,35,112
22734747,Great Location In The Heart Of San Diego,167808751,Thu,Park West,32.72588129,-117.1615452,Entire home/apt,120,3,23,136
22736216,Spacious Townhouse for family and friends.,167533240,Reynaldo,North Hills,32.74294009,-117.1249198,Entire home/apt,90,2,27,10
22746521,Pedestrian friendly in Downtown SD,52599223,Saireth,Marina,32.70853096,-117.1620608,Entire home/apt,199,3,22,31
22747382,Large Studio in Beautiful Pacific Beach with Yard!,142682809,Matthew,Pacific Beach,32.80873307,-117.2434179,Entire home/apt,95,3,15,299
22750810,Cozy apart in the heart of San Diego. (NO DEPOSIT),137726589,Rafael,Bay Park,32.79746845,-117.1912487,Entire home/apt,99,1,59,23
22751360,WALK TO SAN DIEGO ZOO-BEST LOCATION CRAFTSMAN D,122387460,Bobby,Park West,32.72946468,-117.1618842,Entire home/apt,59,2,42,233
22752604,REMODELED VINTAGE RV minutes to all Attractions,1005583,Tanja,Moreno Mission,32.77417724,-117.2013694,Entire home/apt,69,1,98,317
22754286,Cozy studio Addition,167814506,Sandra,Lincoln Park,32.7012644,-117.0894466,Entire home/apt,65,1,102,299
22754525,The Linwood House,58042666,Ellyn,Midtown,32.74287808,-117.1793922,Entire home/apt,352,2,17,331
22765446,"Cozy Private Studio ""Casita""",124794287,Glenda & Martin,Eastlake Vistas,32.64213462,-116.9361221,Private room,90,2,17,76
22769435,HUGE 5BR! Sleep 15! Rooftop! Ocean+Downtown Views!,22189679,Paul,Midtown,32.73997072,-117.1744377,Entire home/apt,199,1,31,185
22772682,Remodeled Craftsman Bungalow in heart of San Diego,125742292,Fausto,Midtown,32.74784864,-117.1700996,Entire home/apt,140,3,42,296
22772751,Gorgeous Luxury Townhome,157019337,Logan,Loma Portal,32.75126237,-117.2215442,Private room,65,2,19,0
22773385,Mission Beach Bayside Hideaway,114838819,Eric,Mission Bay,32.78303165,-117.2524585,Entire home/apt,175,3,22,324
22773878,Oceanview Beachhouse sleeps 10 w/3 decks+AC,8281647,Nadim,Mission Bay,32.78530352,-117.2543185,Entire home/apt,251,1,39,350
22774305,*Loft in the Heart ♥️ of The Gaslamp*,59154364,Mayra,Gaslamp Quarter,32.71349028,-117.1604838,Entire home/apt,153,1,63,51
22788981,#3 Nestled Semi-detached near everything,168372355,Pedro & Natalie,Balboa Park,32.71850191,-117.1439151,Entire home/apt,139,1,55,323
22789319,#1 Well Lit Studio Space in the heart of San Diego,168372355,Pedro & Natalie,Balboa Park,32.71821461,-117.1447654,Entire home/apt,49,1,54,340
22789446,#2 Large 2 Bedroom near everything in San Diego,168372355,Pedro & Natalie,Balboa Park,32.71794799,-117.1449824,Entire home/apt,119,1,45,340
22796864,Private Suite w Private Entry in Coastal Estate #1,46637397,Ken,La Jolla,32.85105872,-117.2433862,Private room,99,1,81,23
22797626,"Cozy 2 Bdr Home near Downtown, Zoo & Coronado",33854338,Marina,Grant Hill,32.71171177,-117.129358,Entire home/apt,171,1,32,170
22810753,"Gateway Vocation Hideout close to UTC, UCSD, beach",8581337,Padma,University City,32.8623233,-117.1981576,Entire home/apt,130,1,15,0
22811620,"Wonderful hideout close to UTC, UCSD, Beach",8581337,Padma,University City,32.86256391,-117.197446,Private room,60,1,21,92
22815192,NEW Pacific Beach Rustic Resort  | Steps to Sand,4656446,A.C.,Pacific Beach,32.80289872,-117.2569349,Entire home/apt,225,3,24,155
22816476,~ 007 ~ Licence to Chill,152271460,Ed,Gaslamp Quarter,32.71274489,-117.1593755,Entire home/apt,110,1,53,151
22824871,Casa de la Playa,168430459,Angela,Pacific Beach,32.79648812,-117.2490263,Private room,75,1,17,365
22827322,Downtown San Diego Modern 3 Bedroom Penthouse,17981722,Doing Right Rentals,East Village,32.71070224,-117.1496884,Entire home/apt,299,1,23,182
22827581,Casa Cabrillo of Golden Hill,35469713,Lydia And Paolo,Balboa Park,32.71708628,-117.1315388,Entire home/apt,100,2,17,165
22829387,"Surfy Beach Cottage, Rm. #2 Shared Bath",58715821,Nick,Mission Bay,32.78179885,-117.252539,Private room,65,1,51,42
22832370,The Zen Room @ downtown San Diego,138389083,Bill,Core,32.71859623,-117.1590764,Entire home/apt,95,1,58,125
22832433,Cozy PB Loft Beach House/w 15ft ceiling,16750396,Eddie And Marv,Pacific Beach,32.79412426,-117.2525883,Entire home/apt,175,2,21,346
22832573,"Gorgeous hideout close to UCSD, UTC, Beach",8581337,Padma,University City,32.86462943,-117.1978468,Private room,60,2,27,51
22833963,Charming Beach Apartment,33231624,John,Pacific Beach,32.80669851,-117.2326443,Entire home/apt,89,1,39,363
22860427,Back Yard Studio Golden Hill ~ 7 min to Downtown,49754641,Anna,South Park,32.71895739,-117.1266016,Entire home/apt,64,1,103,37
22864144,5 Star Master Suite & Balcony in San Diego Estate,166853365,Anh And Dave,Scripps Ranch,32.9253351,-117.0166288,Private room,130,1,23,363
22865655,Close SDSU Lake Murray master Private bathroom.,110054180,Annie,Lake Murray,32.79220027,-117.0302542,Private room,29,2,15,344
22866578,"Private Guest Wing ❤ 2 BD, 1 BTH",169117156,Kathleen,Bay Ho,32.81548389,-117.2103481,Private room,77,1,69,167
22867909,"Charming, cozy studio in heart of Golden Hill",169187633,Kelly,Balboa Park,32.71340049,-117.1390721,Entire home/apt,70,1,43,8
22870051,Pacific Beach Getaway III!,54504730,Adam,Pacific Beach,32.80255674,-117.2139868,Entire home/apt,125,2,57,174
22886666,Chic & Modern Loft in Down Town San Diego :3,48091766,Nima,East Village,32.70944164,-117.1500956,Entire home/apt,120,2,38,155
22890597,Modern Kitchen Zen Backyard Putting Green with AC,21486214,Don,Mira Mesa,32.92352878,-117.1321646,Entire home/apt,400,2,17,334
22901769,Quiet Home at Pacific Beach,11261009,Irya Jade,Pacific Beach,32.79462738,-117.2491713,Private room,59,2,20,30
22905560,"Private, remodeled detached guesthouse with AC",72374891,Michael,North Hills,32.72606687,-117.1131405,Entire home/apt,60,2,40,179
22906165,Manzanita Canyon Oasis,169122634,Tim Marzullo /,City Heights West,32.73944188,-117.1017186,Private room,100,1,32,148
22907069,Moondoggies Beach Retreat,68912498,Kathleen,Ocean Beach,32.75184527,-117.2503064,Entire home/apt,120,3,38,65
22909990,"Entire 2bd Apartment - Balboa Park, Little Italy, Zoo, Convention Center, Gaslamp!",125444529,Cody,Little Italy,32.72684465,-117.1687579,Entire home/apt,128,2,40,146
22910224,"2 Blocks to Pacific Beach, Sleeps 8! + PARKING!",169604213,Vinod,Pacific Beach,32.79702296,-117.2516266,Entire home/apt,155,2,44,233
22910616,One-bedroom apartment North Park retreat,48713523,Alex,North Hills,32.74801884,-117.1412808,Entire home/apt,85,2,45,66
22912683,Birdrock Beach Bungalow!,63829549,Jessica,La Jolla,32.81575051,-117.2661516,Entire home/apt,160,1,33,326
22920639,Sunset Cliffs for the World Wanderer,58122499,Fae,Ocean Beach,32.72929466,-117.2544443,Private room,53,3,34,54
22925574,Hilltop Convenience and Comfort! Little Italy! Downtown! Close to Everything!!,125444529,Cody,Park West,32.72707019,-117.1664384,Entire home/apt,129,2,27,146
22925993,Downtown San Diego Memories 3 Bedroom Penthouse,17981722,Doing Right Rentals,East Village,32.71063803,-117.1514843,Entire home/apt,249,1,31,170
22926719,Bay View Condo in Pacific Beach,1183876,Kim,Pacific Beach,32.80550216,-117.2320925,Entire home/apt,100,3,21,353
22928890,"Craftsman Mansion San Diego, 6 Bdrm for 16+.",164623481,Lamia And Yan,Midtown,32.73208881,-117.1637326,Entire home/apt,500,2,19,317
22933143,Beautiful Affordable Centrally-located Family Home,3353526,Geo And Shamayne,Normal Heights,32.77231282,-117.1148244,Entire home/apt,117,2,40,138
22946161,Bright residential queen 15 min to downtown,26905,John,Bay Park,32.80936617,-117.1980962,Private room,47,1,48,74
22946618,Cozy Private Room,62545593,Nathan,Encanto,32.70485596,-117.0643124,Private room,25,1,17,161
22955885,Bohemian rhapsody @ downtown San Diego,170066225,Bill,Core,32.71677959,-117.1620547,Entire home/apt,80,1,32,85
22955886,Modern live-edge @ San Diego downtown,170066225,Bill,Gaslamp Quarter,32.71169177,-117.1596502,Entire home/apt,88,1,58,143
22956999,Beautiful apartment near everything.,32293609,Annette Caroline,East Village,32.7089975,-117.1553631,Entire home/apt,115,2,33,224
22958145,PACIFIC BEACH BUTTERFLY SUITE,125164836,Princess,Pacific Beach,32.80089627,-117.2450524,Private room,95,1,37,44
22960303,Modern Bedroom in the Heart of North Park,2883595,Erika,North Hills,32.74334474,-117.1406818,Private room,85,2,48,277
22971850,Turquoise Oasis in North PB Close to the Beach,20665920,Spencer,Pacific Beach,32.80995356,-117.2516805,Entire home/apt,125,2,25,147
22972158,Hip 1-bed/1-bath in the heart of North Park,6945601,Kristi,North Hills,32.74075534,-117.1250459,Entire home/apt,95,2,26,130
22983076,San Diego 3500sqft PH with PRIVATE ROOFTOP JACUZZI,17981722,Doing Right Rentals,East Village,32.7091167,-117.1512085,Entire home/apt,599,1,48,194
22986022,Sunset Cliffs Private Guest Room  & Bath,140253571,Amber,Ocean Beach,32.73787805,-117.2536879,Entire home/apt,75,1,57,75
22987277,Allied Garden Home,167304634,Ana,Grantville,32.78628909,-117.0891764,Entire home/apt,240,3,22,283
22987964,"Private suite (kitchen/bath/bed), close to the bay",26905,John,Bay Park,32.81059335,-117.1983058,Entire home/apt,75,1,58,74
22987994,South San Diego Charm,170480133,Yolanda,Nestor,32.56105836,-117.0763397,Private room,45,1,45,365
22999377,Super Nice Renovated Rooms in Central SD,24868023,Yu,Clairemont Mesa,32.8149758,-117.1779498,Private room,49,1,17,295
23017934,Charming Craftsman Studio with Views of the Bay,170770939,Derek And Jenna,Grant Hill,32.70852466,-117.1392772,Entire home/apt,100,2,51,0
23023030,One Block from Bird Rock Beach | Sleeps 8! ❤,130904349,AvantStay,La Jolla,32.81454662,-117.2732094,Entire home/apt,349,1,23,69
23023430,Cozy private room in Victorian House,17428970,Tony,Grant Hill,32.71187005,-117.1440425,Private room,50,2,39,220
